rho_bins,bin,rat,event
-0.083162183092312,3.2375,rat6,unshuff
-0.0328760031051072,3.3375,rat6,unshuff
0.10968064727332,3.4375,rat6,unshuff
0.128508752718539,3.5375,rat6,unshuff
-0.0276084184808539,3.6375,rat6,unshuff
-0.0323431057120855,3.7375,rat6,unshuff
0.0268939480946912,3.8375,rat6,unshuff
0.0747491077984909,3.9375,rat6,unshuff
-0.000679239429381988,4.0375,rat6,unshuff
0.0490681173421752,4.1375,rat6,unshuff
0.120400967568756,4.2375,rat6,unshuff
0.0623369614596263,4.3375,rat6,unshuff
0.00949469607373116,4.4375,rat6,unshuff
0.03705717198307,4.5375,rat6,unshuff
0.118358850395533,4.6375,rat6,unshuff
0.117402674558449,4.7375,rat6,unshuff
0.188525544571204,4.8375,rat6,unshuff
0.247203161580797,4.9375,rat6,unshuff
0.0615408054050395,0.0375,rat7,unshuff
0.100029956756508,0.1375,rat7,unshuff
0.126673143874418,0.2375,rat7,unshuff
0.14243797008654,0.3375,rat7,unshuff
0.154925866864059,0.4375,rat7,unshuff
0.160925690120089,0.5375,rat7,unshuff
0.117775168778884,0.6375,rat7,unshuff
0.133808922003116,0.7375,rat7,unshuff
0.086104323236416,0.8375,rat7,unshuff
0.0566416696900396,0.9375,rat7,unshuff
0.09343714198653,1.0375,rat7,unshuff
0.0692554673540538,1.1375,rat7,unshuff
0.0631646437011465,1.2375,rat7,unshuff
0.122673346589055,1.3375,rat7,unshuff
0.205002513242162,1.4375,rat7,unshuff
0.20435072991545,1.5375,rat7,unshuff
0.153415432744898,1.6375,rat7,unshuff
0.158034779235988,1.7375,rat7,unshuff
0.140679354924724,1.8375,rat7,unshuff
0.107046535254565,1.9375,rat7,unshuff
0.0825559215810311,2.0375,rat7,unshuff
0.0606677029977558,2.1375,rat7,unshuff
0.0736503222366675,2.2375,rat7,unshuff
0.0736103115665329,2.3375,rat7,unshuff
0.0870037490288798,2.4375,rat7,unshuff
0.0846429029394449,2.5375,rat7,unshuff
0.113226917810952,2.6375,rat7,unshuff
0.147045882266558,2.7375,rat7,unshuff
0.128383939294038,2.8375,rat7,unshuff
0.0989618329826641,2.9375,rat7,unshuff
0.0999229936420729,3.0375,rat7,unshuff
0.0535285102187851,3.1375,rat7,unshuff
0.010734927418753,3.2375,rat7,unshuff
-0.00228655751317981,3.3375,rat7,unshuff
0.00542758043804168,3.4375,rat7,unshuff
0.019275699720599,3.5375,rat7,unshuff
0.0582484910297445,3.6375,rat7,unshuff
0.162948123838346,3.7375,rat7,unshuff
0.177973413357464,3.8375,rat7,unshuff
0.208654428862626,3.9375,rat7,unshuff
0.185457639884614,4.0375,rat7,unshuff
0.156432395499853,4.1375,rat7,unshuff
0.190024793196364,4.2375,rat7,unshuff
0.207673480228886,4.3375,rat7,unshuff
0.24427626412855,4.4375,rat7,unshuff
0.258721024689636,4.5375,rat7,unshuff
0.292132074609882,4.6375,rat7,unshuff
0.264976121700619,4.7375,rat7,unshuff
0.278977114010026,4.8375,rat7,unshuff
0.350411539143245,4.9375,rat7,unshuff
0.010639110942534,0.0375,rat8,unshuff
0.00910621384694487,0.1375,rat8,unshuff
-0.0185269835952885,0.2375,rat8,unshuff
-0.0222228815102768,0.3375,rat8,unshuff
0.0263801047343703,0.4375,rat8,unshuff
0.0688867373959225,0.5375,rat8,unshuff
0.0660292424552636,0.6375,rat8,unshuff
0.0534971278928731,0.7375,rat8,unshuff
0.0342230867786211,0.8375,rat8,unshuff
-0.0389286834586477,0.9375,rat8,unshuff
-0.0720940960846263,1.0375,rat8,unshuff
-0.021996602861852,1.1375,rat8,unshuff
0.026768362438284,1.2375,rat8,unshuff
0.0282330195090142,1.3375,rat8,unshuff
-0.032239876775297,1.4375,rat8,unshuff
-0.0812101037976902,1.5375,rat8,unshuff
-0.0422375582272357,1.6375,rat8,unshuff
0.0279618717953546,1.7375,rat8,unshuff
-0.0343793411577839,1.8375,rat8,unshuff
-0.102765916848095,1.9375,rat8,unshuff
-0.0606180153098424,2.0375,rat8,unshuff
-0.0448563284899753,2.1375,rat8,unshuff
-0.0900720820097427,2.2375,rat8,unshuff
-0.185225633489946,2.3375,rat8,unshuff
-0.213030367832387,2.4375,rat8,unshuff
-0.209710576555623,2.5375,rat8,unshuff
-0.211567612379316,2.6375,rat8,unshuff
-0.240304436820274,2.7375,rat8,unshuff
-0.240071604184525,2.8375,rat8,unshuff
-0.200821196492297,2.9375,rat8,unshuff
-0.194385215480355,3.0375,rat8,unshuff
-0.1312528350799,3.1375,rat8,unshuff
-0.0886384450922065,3.2375,rat8,unshuff
-0.112019090106077,3.3375,rat8,unshuff
-0.13516030492189,3.4375,rat8,unshuff
-0.188262053500929,3.5375,rat8,unshuff
-0.174319495289557,3.6375,rat8,unshuff
-0.0476236728099342,3.7375,rat8,unshuff
0.0714111192038209,3.8375,rat8,unshuff
0.0281889353864301,3.9375,rat8,unshuff
-0.0376098696369336,4.0375,rat8,unshuff
-0.0251053220855947,4.1375,rat8,unshuff
-0.0752723652989564,4.2375,rat8,unshuff
-0.143001640572193,4.3375,rat8,unshuff
-0.142068970878643,4.4375,rat8,unshuff
-0.0335553802020053,4.5375,rat8,unshuff
-0.0021484878639839,4.6375,rat8,unshuff
0.0267144947289362,4.7375,rat8,unshuff
0.0475217742590726,4.8375,rat8,unshuff
0.142857009086512,4.9375,rat8,unshuff
0.112552976455742,0.0375,rat9,unshuff
0.129940631251065,0.1375,rat9,unshuff
0.146775837525336,0.2375,rat9,unshuff
0.146411323321709,0.3375,rat9,unshuff
0.127452196421349,0.4375,rat9,unshuff
0.107534544780877,0.5375,rat9,unshuff
0.100173490866717,0.6375,rat9,unshuff
0.0580426157973767,0.7375,rat9,unshuff
0.0305430983809555,0.8375,rat9,unshuff
0.0122573169433811,0.9375,rat9,unshuff
-0.0180031773517036,1.0375,rat9,unshuff
-0.0281026201728223,1.1375,rat9,unshuff
-0.0250671787401383,1.2375,rat9,unshuff
-0.0375992243813424,1.3375,rat9,unshuff
-0.0396739979961856,1.4375,rat9,unshuff
-0.0499372026589434,1.5375,rat9,unshuff
-0.0202408030491083,1.6375,rat9,unshuff
0.0240371490650654,1.7375,rat9,unshuff
0.02084274549279,1.8375,rat9,unshuff
0.0099897528771454,1.9375,rat9,unshuff
0.00934694008007099,2.0375,rat9,unshuff
0.0310732500060727,2.1375,rat9,unshuff
0.0636928300042002,2.2375,rat9,unshuff
0.117155075009094,2.3375,rat9,unshuff
0.14450577393006,2.4375,rat9,unshuff
0.126185674871324,2.5375,rat9,unshuff
0.102620216937475,2.6375,rat9,unshuff
0.117976494900753,2.7375,rat9,unshuff
0.166234978476548,2.8375,rat9,unshuff
0.248137444311709,2.9375,rat9,unshuff
0.265407270715217,3.0375,rat9,unshuff
0.240661517139314,3.1375,rat9,unshuff
0.191812401815091,3.2375,rat9,unshuff
0.178821547399197,3.3375,rat9,unshuff
0.171399033955307,3.4375,rat9,unshuff
0.182474265283911,3.5375,rat9,unshuff
0.168204736327143,3.6375,rat9,unshuff
0.159321245412436,3.7375,rat9,unshuff
0.163056118814944,3.8375,rat9,unshuff
0.170553863893564,3.9375,rat9,unshuff
0.176138318889584,4.0375,rat9,unshuff
0.138703127321923,4.1375,rat9,unshuff
0.127476040787163,4.2375,rat9,unshuff
0.0838158475116495,4.3375,rat9,unshuff
0.0456139097854866,4.4375,rat9,unshuff
0.0714777867632664,4.5375,rat9,unshuff
0.0772142682306249,4.6375,rat9,unshuff
0.00192840038697973,4.7375,rat9,unshuff
-0.0515870312606486,4.8375,rat9,unshuff
-0.00748189717118306,4.9375,rat9,unshuff
